vidid,adview
VID_14413,0.000203130111785
VID_7938,0.000203130111785
VID_616,0.000203130111785
VID_22499,0.000203130111785
VID_21393,0.000203130111785
VID_23320,5.52520376952e-07
VID_22780,0.000203130111785
VID_10862,0.000203130111785
VID_21132,0.000203130111785
VID_1416,0.000203130111785
VID_624,0.000203130111785
VID_10127,0.000203130111785
VID_15874,0.000203130111785
VID_6946,0.000203130111785
VID_8674,0.000203130111785
VID_22878,0.000203130111785
VID_560,0.000203130111785
VID_13640,0.000203130111785
VID_9765,0.000203130111785
VID_22398,0.000203130111785
VID_20560,0.000203130111785
VID_4068,0.000203130111785
VID_938,0.000203130111785
VID_19068,0.000203130111785
VID_8889,0.000203130111785
VID_23347,5.52520376952e-07
VID_16952,0.000203130111785
VID_6032,0.000203130111785
VID_5116,0.000203130111785
VID_4210,0.000203130111785
VID_22022,0.000203130111785
VID_16770,0.000203130111785
VID_18981,0.000203130111785
VID_1668,0.000203130111785
VID_23726,5.52520376952e-07
VID_18550,0.000203130111785
VID_5518,0.000203130111785
VID_12958,0.000203130111785
VID_16501,0.000203130111785
VID_21485,0.000203130111785
VID_14475,0.000203130111785
VID_3865,0.000203130111785
VID_21642,0.000203130111785
VID_22934,0.000203130111785
VID_14667,0.000203130111785
VID_5519,0.000203130111785
VID_17889,0.000203130111785
VID_17728,0.000203130111785
VID_8727,0.000203130111785
VID_14785,0.000203130111785
VID_16387,0.000203130111785
VID_10703,0.000203130111785
VID_7213,0.000203130111785
VID_14454,0.000203130111785
VID_13455,0.000203130111785
VID_5467,0.000203130111785
VID_21139,0.000203130111785
VID_9033,0.000203130111785
VID_3863,0.000203130111785
VID_13990,0.000203130111785
VID_2641,0.000203130111785
VID_15745,0.000203130111785
VID_5929,0.000203130111785
VID_769,0.000203130111785
VID_5499,0.000203130111785
VID_8609,0.000203130111785
VID_3903,0.000203130111785
VID_19579,0.000203130111785
VID_10506,0.000203130111785
VID_23577,5.52520376952e-07
VID_9042,0.000203130111785
VID_10606,0.000203130111785
VID_14849,0.000203130111785
VID_10497,0.000203130111785
VID_21208,0.000203130111785
VID_12837,0.000203130111785
VID_7924,0.000203130111785
VID_21109,0.000203130111785
VID_6848,0.000203130111785
VID_8993,0.000203130111785
VID_10584,0.000203130111785
VID_19794,0.000203130111785
VID_15209,0.000203130111785
VID_6195,0.000203130111785
VID_22498,0.000203130111785
VID_9814,0.000203130111785
VID_18155,0.000203130111785
VID_20573,0.000203130111785
VID_4092,0.000203130111785
VID_15455,0.000203130111785
VID_8989,0.000203130111785
VID_1852,0.000203130111785
VID_17278,0.000203130111785
VID_12619,0.000203130111785
VID_22663,0.000203130111785
VID_15372,0.000203130111785
VID_13978,0.000203130111785
VID_17325,0.000203130111785
VID_19025,0.000203130111785
VID_21374,0.000203130111785
VID_10207,0.000203130111785
VID_11924,0.000203130111785
VID_8975,0.000203130111785
VID_8851,0.000203130111785
VID_12210,0.000203130111785
VID_8178,0.000203130111785
VID_19252,0.000203130111785
VID_5421,0.000203130111785
VID_6757,0.000203130111785
VID_8125,0.000203130111785
VID_14709,0.000203130111785
VID_5795,0.000203130111785
VID_21888,0.000203130111785
VID_14058,0.000203130111785
VID_8028,0.000203130111785
VID_22918,0.000203130111785
VID_11731,0.000203130111785
VID_22841,0.000203130111785
VID_7453,0.000203130111785
VID_11870,0.000203130111785
VID_20484,0.000203130111785
VID_1971,0.000203130111785
VID_599,0.000203130111785
VID_16812,0.000203130111785
VID_5401,0.000203130111785
VID_16289,0.000203130111785
VID_12150,0.000203130111785
VID_13299,0.000203130111785
VID_19015,0.000203130111785
VID_1604,0.000203130111785
VID_18013,0.000203130111785
VID_2240,0.000203130111785
VID_8114,0.000203130111785
VID_13586,0.000203130111785
VID_2784,0.000203130111785
VID_1539,0.000203130111785
VID_6787,0.000203130111785
VID_11544,0.000203130111785
VID_5296,0.000203130111785
VID_5684,0.000203130111785
VID_7467,0.000203130111785
VID_5869,0.000203130111785
VID_19596,0.000203130111785
VID_96,0.00148158668802
VID_859,0.000203130111785
VID_13559,0.000203130111785
VID_20976,0.000203130111785
VID_18524,0.000203130111785
VID_3089,0.000203130111785
VID_4453,0.000203130111785
VID_15802,0.000203130111785
VID_18291,0.000203130111785
VID_3914,0.000203130111785
VID_10582,0.000203130111785
VID_11482,0.000203130111785
VID_615,0.000203130111785
VID_19069,0.000203130111785
VID_911,0.000203130111785
VID_3308,0.000203130111785
VID_5668,0.000203130111785
VID_16402,0.000203130111785
VID_19375,0.000203130111785
VID_8556,0.000203130111785
VID_19966,0.000203130111785
VID_17274,0.000203130111785
VID_407,0.00148158668802
VID_23383,5.52520376952e-07
VID_6105,0.000203130111785
VID_2643,0.000203130111785
VID_18875,0.000203130111785
VID_13188,0.000203130111785
VID_13504,0.000203130111785
VID_17900,0.000203130111785
VID_6368,0.000203130111785
VID_19648,0.000203130111785
VID_23490,0.0490763332685
VID_9098,0.000203130111785
VID_12973,0.000203130111785
VID_15207,0.000203130111785
VID_17033,0.000203130111785
VID_21758,0.000203130111785
VID_21628,0.000203130111785
VID_3935,0.000203130111785
VID_5670,0.000203130111785
VID_13844,0.000203130111785
VID_20416,0.000203130111785
VID_19885,0.000203130111785
VID_15487,0.000203130111785
VID_9890,0.000203130111785
VID_17721,0.000203130111785
VID_2585,0.000203130111785
VID_19723,0.000203130111785
VID_22716,0.000203130111785
VID_10004,0.000203130111785
VID_1529,0.000203130111785
VID_8126,0.000203130111785
VID_4224,0.000203130111785
VID_22704,0.000203130111785
VID_10705,0.000203130111785
VID_10524,0.000203130111785
VID_1133,0.000203130111785
VID_3404,0.000203130111785
VID_20344,0.000203130111785
VID_9397,0.000203130111785
VID_20601,0.000203130111785
VID_9482,0.000203130111785
VID_6673,0.000203130111785
VID_3899,0.000203130111785
VID_7008,0.000203130111785
VID_2690,0.000203130111785
VID_7483,0.000203130111785
VID_1614,0.000203130111785
VID_241,0.00148158668802
VID_13499,0.000203130111785
VID_11734,0.000203130111785
VID_18937,0.000203130111785
VID_11906,0.000203130111785
VID_11525,0.000203130111785
VID_4199,0.000203130111785
VID_19984,0.000203130111785
VID_15743,0.000203130111785
VID_23097,5.52520376952e-07
VID_16716,0.000203130111785
VID_6805,0.000203130111785
VID_6552,0.000203130111785
VID_269,0.00148158668802
VID_13646,0.000203130111785
VID_10761,0.000203130111785
VID_16502,0.000203130111785
VID_10352,0.000203130111785
VID_10226,0.000203130111785
VID_23493,5.52520376952e-07
VID_734,0.000203130111785
VID_5364,0.000203130111785
VID_5122,0.000203130111785
VID_2104,0.000203130111785
VID_5143,0.000203130111785
VID_3850,0.000203130111785
VID_23633,5.52520376952e-07
VID_19158,0.000203130111785
VID_23597,5.52520376952e-07
VID_5716,0.000203130111785
VID_23516,5.52520376952e-07
VID_12921,0.000203130111785
VID_17949,0.000203130111785
VID_8164,0.000203130111785
VID_2097,0.000203130111785
VID_10400,0.000203130111785
VID_998,0.000203130111785
VID_11447,0.000203130111785
VID_7866,0.000203130111785
VID_11664,0.000203130111785
VID_7094,0.000203130111785
VID_19536,0.000203130111785
VID_13747,0.000203130111785
VID_6307,0.000203130111785
VID_2424,0.000203130111785
VID_6363,0.000203130111785
VID_1524,0.000203130111785
VID_20772,0.000203130111785
VID_23466,5.52520376952e-07
VID_10752,0.000203130111785
VID_4918,0.000203130111785
VID_23046,5.52520376952e-07
VID_6694,0.000203130111785
VID_4646,0.000203130111785
VID_17016,0.000203130111785
VID_11145,0.000203130111785
VID_12387,0.000203130111785
VID_22126,0.000203130111785
VID_17930,0.000203130111785
VID_12268,0.000203130111785
VID_5192,0.000203130111785
VID_16369,0.000203130111785
VID_11841,0.000203130111785
VID_13926,0.000203130111785
VID_5622,0.000203130111785
VID_5346,0.000203130111785
VID_10544,0.000203130111785
VID_6622,0.000203130111785
VID_17583,0.000203130111785
VID_13876,0.000203130111785
VID_1033,0.000203130111785
VID_10998,0.000203130111785
VID_7037,0.000203130111785
VID_22495,0.000203130111785
VID_13170,0.000203130111785
VID_7480,0.000203130111785
VID_13753,0.000203130111785
VID_13831,0.000203130111785
VID_17763,0.000203130111785
VID_2793,0.000203130111785
VID_20514,0.000203130111785
VID_22850,0.000203130111785
VID_3953,0.000203130111785
VID_2434,0.000203130111785
VID_13670,0.000203130111785
VID_12368,0.000203130111785
VID_19664,0.000203130111785
VID_4173,0.000203130111785
VID_15859,0.000203130111785
VID_14717,0.000203130111785
VID_18425,0.000203130111785
VID_5232,0.000203130111785
VID_6288,0.000203130111785
VID_7433,0.000203130111785
VID_1003,0.000203130111785
VID_13060,0.000203130111785
VID_15297,0.000203130111785
VID_9730,0.000203130111785
VID_19022,0.000203130111785
VID_1885,0.000203130111785
VID_7425,0.000203130111785
VID_20867,0.000203130111785
VID_2501,0.000203130111785
VID_19822,0.000203130111785
VID_10604,0.000203130111785
VID_18763,0.000203130111785
VID_1818,0.000203130111785
VID_16644,0.000203130111785
VID_7528,0.000203130111785
VID_8166,0.000203130111785
VID_22357,0.000203130111785
VID_3918,0.000203130111785
VID_10589,0.000203130111785
VID_3027,0.000203130111785
VID_23607,5.52520376952e-07
VID_9153,0.000203130111785
VID_291,0.00148158668802
VID_8213,0.000203130111785
VID_9424,0.000203130111785
VID_19769,0.000203130111785
VID_22910,0.000203130111785
VID_14626,0.000203130111785
VID_2363,0.000203130111785
VID_5125,0.000203130111785
VID_16291,0.000203130111785
VID_14392,0.000203130111785
VID_1036,0.000203130111785
VID_14153,0.000203130111785
VID_13506,0.000203130111785
VID_6149,0.000203130111785
VID_2777,0.000203130111785
VID_19018,0.000203130111785
VID_8497,0.000203130111785
VID_21395,0.000203130111785
VID_7117,0.000203130111785
VID_21328,0.000203130111785
VID_7710,0.000203130111785
VID_17750,0.000203130111785
VID_1680,0.000203130111785
VID_4028,0.000203130111785
VID_20481,0.000203130111785
VID_8880,0.000203130111785
VID_21640,0.000203130111785
VID_13074,0.000203130111785
VID_8763,0.000203130111785
VID_3983,0.000203130111785
VID_432,0.00148158668802
VID_14174,0.000203130111785
VID_23234,5.52520376952e-07
VID_23704,5.52520376952e-07
VID_5492,0.000203130111785
VID_6329,0.000203130111785
VID_3504,0.000203130111785
VID_5758,0.000203130111785
VID_4794,0.000203130111785
VID_20788,0.000203130111785
VID_5213,0.000203130111785
VID_6785,0.000203130111785
VID_11456,0.000203130111785
VID_22729,0.000203130111785
VID_9741,0.000203130111785
VID_16684,0.000203130111785
VID_11853,0.000203130111785
VID_3598,0.000203130111785
VID_6772,0.000203130111785
VID_2469,0.000203130111785
VID_2206,0.000203130111785
VID_6843,0.000203130111785
VID_10634,0.000203130111785
VID_8040,0.000203130111785
VID_12369,0.000203130111785
VID_2693,0.000203130111785
VID_11067,0.000203130111785
VID_11520,0.000203130111785
VID_2821,0.000203130111785
VID_3038,0.000203130111785
VID_11250,0.000203130111785
VID_22710,0.000203130111785
VID_11733,0.000203130111785
VID_7363,0.000203130111785
VID_23723,5.52520376952e-07
VID_11688,0.000203130111785
VID_6034,0.000203130111785
VID_22123,0.000203130111785
VID_20388,0.000203130111785
VID_6503,0.000203130111785
VID_15018,0.000203130111785
VID_22601,0.000203130111785
VID_3210,0.000203130111785
VID_11450,0.000203130111785
VID_1040,0.000203130111785
VID_13938,0.000203130111785
VID_20462,0.000203130111785
VID_22043,0.000203130111785
VID_23262,5.52520376952e-07
VID_13502,0.000203130111785
VID_13855,0.000203130111785
VID_1368,0.000203130111785
VID_9381,0.000203130111785
VID_12394,0.000203130111785
VID_19290,0.000203130111785
VID_5050,0.000203130111785
VID_23326,5.52520376952e-07
VID_5262,0.000203130111785
VID_23088,5.52520376952e-07
VID_13259,0.000203130111785
VID_13056,0.000203130111785
VID_17553,0.000203130111785
VID_5220,0.000203130111785
VID_16497,0.000203130111785
VID_17882,0.000203130111785
VID_14613,0.000203130111785
VID_600,0.000203130111785
VID_19476,0.000203130111785
VID_814,0.000203130111785
VID_21709,0.000203130111785
VID_23117,5.52520376952e-07
VID_22461,0.000203130111785
VID_5566,0.000203130111785
VID_3407,0.000203130111785
VID_5958,0.000203130111785
VID_15941,0.000203130111785
VID_11387,0.000203130111785
VID_11741,0.000203130111785
VID_70,0.00148158668802
VID_20781,0.000203130111785
VID_11832,0.000203130111785
VID_1723,0.000203130111785
VID_6240,0.000203130111785
VID_8963,0.000203130111785
VID_14121,0.000203130111785
VID_7960,0.000203130111785
VID_14523,0.000203130111785
VID_20941,0.000203130111785
VID_23728,5.52520376952e-07
VID_17575,0.000203130111785
VID_13353,0.000203130111785
